ProjectCode,Employer,NameProject,SerialNumber,DateMovaqatExit,GhabzExit,FactorNumber,FactorType,KarshenasiAvalie,ReceiverProject,DeliveryDate,FileDate,Description,Id,DateVorod,DateKhoroj,SematId,UserId,DateSabtPoroje,DateNiazMoshtari,IsPoshe
2147,1,الکتروموتور 110kw,,,,471-472,5,سیم پیچی,شاکری,,,,1177,2024-04-10,2024-04-16,,,,,False
2148,1,دینام جوش,,,,0841,8,اورهال,,,,,1178,2024-04-14,2024-04-27,,,,,False
2149,1,موتور dc 37kw,,,,0838,8,تست,,,,,1179,2024-04-16,2024-04-29,,,,,False
2150,1,"موتور چاه آب 125KW
125HP93کیلو وات-1470دور-380V
ساخت انگلستان",,,,,,عودت,,,,,1180,2024-04-23,2024-05-18,,,,,False
2151,1,"ترانس 315kw
656056شماره ",,,,838,5,اورهال,ناظری پور,,,,1181,2024-04-22,2024-05-11,,,,,False
2152,1,گان هوایی,,,415817,492-493,5,فاکتور باطل شد,ریاحی,,,فاکتور 481/482 باطل شد,1182,2024-04-29,2024-05-09,,,,,False
2153,1,"ترانس v6000-11000
2000KVA",,,525,529,5,سیم پیچی -برگشتی کد 2133,ناظری پور,,,فاکتور 525 باطل شد,1183,2024-05-07,2024-08-22,,,,,False
2154,1,اتو بوستر,,,,583,5,اورهال,,,,,1184,2024-05-08,2025-02-03,,,,,False
2155,1,الکتروموتور 23/5kw DC,,,,502,5,سیم پیچی,گرزین,,,,1185,2024-05-07,2024-07-07,,,,,False
2156,1,"الکتروموتور75KW
300دور آمپر136",,,415825,484,5,اورهال,ناظری پور,,,,1186,2024-05-11,2024-05-13,,,,,False
2157,1,"الکتروموتور AC
-varco-AC MOTOR 400HP",,,,547-548,5,سیم پیچی ,شاکری,,,,1187,2024-05-13,2024-10-30,,,,,False
2158,1,تراکشن آلستوم کامل,,,,619,5,سیم پیچی-هسته چینی-تعویض شفت,حسینیان زاده,,,رتور  در شرکت موجود میباشد,1188,2024-05-11,2025-02-24,,,,,False
2159,1,تراکشن آلستوم کامل,,,,619,5,سیم پیچی-هسته چینی-تعویض شفت,ناظری پور,,,رتور  در شرکت موجود میباشد,1189,2024-05-15,2025-02-24,,,,,False
2160,1,"الکتروموتور 200kw
1400دور-345A",,,,487,5,فروش ,ناظری پور,,,,1190,2024-05-18,2024-06-01,,,,,False
26,1,الکتروموتور شراک,,,,,,برگشتی,,,,"تاریخ ورود 1403/03/07
تاریخ خروج: 1403/11/25",1191,2024-05-26,2024-05-27,,,,,False
2161,1,موتور گیر بکسی 7/5kw,,,,0847,8,اورهال,ناظری پور,,,,1192,2024-05-26,2024-05-29,,,,,False
2162,1,مگنت,,,,523-524/537-538,5,سیم پیچی,ناظری پور,,,,1193,2024-05-26,2024-09-28,,,,,False
2163,1,آرمیچر4.5 تن,,,,650-651,5,سیم پیچی,گرزین,,,,1194,2024-06-02,2025-05-20,,,,,False
2164,1,آرمیچر5 تن,,,,,,سیم پیچی,گرزین,,,صورتجلسه شماره 30,1195,2024-06-02,,,,,,False
2165,1,الکتروموتور 4/5 تن ,,,,514-515,5,سیم پیچی,,,,,1196,2024-06-02,2024-07-04,,,,,False
2166,1,الکتروموتور 4/5 تن ,,,,514-515,5,سیم پیچی,,,,,1197,2024-06-02,2024-07-04,,,,,False
2167,1,الکتروموتور 5.5 تن,,,,516-517,5,سیم پیچی,,,,,1198,2024-06-02,2024-09-08,,,,,False
2168,1,الکتروموتور 5.5 تن,,,,516-517,5,سیم پیچی,گرزین,,,,1199,2024-06-02,2024-07-04,,,,,False
2169,1,ترانس تابلو برق,,,,497,5,اورهال,,,,,1200,2024-06-02,2024-06-13,,,,,False
2170,1,الکتروموتور37kwو74A,,,,496,5,سیم پیچی,شاکری,,,,1201,2024-06-02,2024-06-10,,,,,False
2171,1,"الکتروموتور 200kwو380V
RPM1490",,,,503,5,سیم پیچی,حسینیان زاده,,,,1202,2024-06-03,2024-07-07,,,,,False
2172,1,استاتور 315KW و6kv,,,,504,5,سیم پیچی,حسینیان زاده,,,,1203,2024-06-05,2024-07-08,,,,,False
2173,1,ترانس 500kva,,,,504,5,سیم پیچی,ناظری پور,,,,1204,2024-06-05,2024-07-08,,,,,False
2174,1,"الکتروموتور37kw
1400دور",,,,499,5,سیم پیچی,رحمت اللهی,,,,1205,2024-06-10,2024-06-24,,,,,False
2175,1,مگنت  ترمز وینچ جرثقیل,,,,523-524,5,سیم پیچی,,,,,1206,2024-06-16,2024-09-28,,,,,False
2176,1,الکتروموتور زیمنس 132kw,,,,558,5,اورهال,ریاحی,,,,1207,2024-06-11,2024-11-19,,,,,False
2177,1,اسلیپ رینگ,,,,557,5,نقشه,,,,,1208,2024-06-13,2024-11-19,,,,,False
2178,1,اسلیپ رینگ,,,,557,5,نقشه,,,,,1209,2024-06-13,2024-11-19,,,,,False
2179,1,اسلیپ رینگ,,,,557,5,بازسازی ,,,,,1210,2024-06-13,2024-11-19,,,,,False
2180,1,آرمیچر 4.5 تن,,,,513,5,سیم پیچی,,,,,1211,2024-06-16,2024-08-06,,,,,False
2181,1,"الکتروموتور 75kw
3000دور",,,,2759,8,سیم پیچی,حسینیان زاده,,,,1212,2024-06-16,2024-06-20,,,,,False
2182,1,استاتور اکسیژن 315kw,,,,352,8,اورهال,حسینیان زاده,,,,1213,2024-06-18,2025-04-08,,,,,False
2183,1,استاتور اکسیژن 315kw,,,,668,5,سیم پیچی,شاکری,,,,1214,2024-06-18,,,,,,False
2184,1,استاتور اکسیژن 315kw,,,,668,5,سیم پیچی,,,,,1215,2024-06-18,2025-04-08,,,,,False
2185,1,16عدد قطب ,,,,352,8,اورهال,,,,,1216,2024-06-18,2025-04-08,,,,,False
2186,1,الکتروموتور5.5 kw,,,,546,5,سیم پیچی,,,,,1217,2024-06-18,,,,,,False
2187,1,الکتروموتور dc زیمنس0.59kw,,,,511-512,5,سیم پیچی,,,,,1218,2024-06-19,2024-08-05,,,,,False
2188,1,الکتروموتور گیربکس 1450دور-12kw,,,,541-542,5,تعویض پوسته گیربکس,ناظری پور,,,,1219,2024-06-22,2024-10-03,,,,,False
2189,1,الکتروموتور گیربکس 1450دور-12kw,,,,543-544,5,تعویض پوسته گیربکس,,,,,1220,2024-06-22,2024-10-03,,,,,False
2190,1,"استاتور 200kw
165 متری",,,,1432,8,سیم پیچی,حسینیان زاده,,,,1221,2024-06-28,2024-10-31,,,,,False
2191,1,آرمیچر معدن 5.5 تن,,,,,,سیم پیچی,,,,,1222,2024-07-02,,,,,,False
2192,1,آرمیچر معدن 5.5 تن,,,,505,5,سیم پیچی,,,,,1223,2024-07-02,2024-07-28,,,,,False
2193,1,آرمیچر معدن 5.5 تن,,,,609,5,سیم پیچی,,,,,1224,2024-07-02,2025-02-27,,,,,False
2194,1,آرمیچر معدن 4.5 تن,,,,505,5,سیم پیچی,,,,,1225,2024-07-02,2024-07-28,,,,,False
2195,1,آرمیچر معدن 4/5 تن,,,,505,5,سیم پیچی,,,,,1226,2024-07-02,2024-07-28,,,,,False
2196,1,الکتروموتور 7.5 kw,,,,507,5,اورهال,شاکری,,,,1227,2024-07-06,2024-07-30,,,,,False
2197,1,"الکتروموتور 75kw
3000دور",,,,2760,8,اورهال,شاکری,,,,1228,2024-07-02,2024-08-06,,,,,False
2198,1,الکتروموتور 315kw,,,,577,5,سیم پیچی,,,,,1229,2024-07-08,2025-01-08,,,,,False
2199,1,الکتروموتورdc,,,,,,عودت,,,,,1230,2024-07-16,2024-07-19,,,,,False
2200,1,مگنت الکتریکی,,,,560-561,5,سیم پیچی,,,,,1231,2024-07-22,2024-11-25,,,,,False
2201,1,الکتروموتور 5/5 تن,,,,517-518,5,سیم پیچی,,,,,1232,2024-07-27,2024-08-28,,,,,False
2202,1,الکتروموتور 5/5 تن ,,,,551-552,5,سیم پیچی,,,,,1233,2024-07-27,2024-11-05,,,,,False
2203,1,الکتروموتور 154kw dc,,,,576,5,سیم پیچی,,,,,1234,2024-07-30,2025-03-27,,,,,False
2204,1,الکتروموتور 407kw dc,,,,509,5,اورهال,,,,,1235,2024-07-30,2024-08-07,,,,,False
27,1,الکتروموتور 7/5kw ,,,,,,برگشتی,,,,,1236,2024-07-31,2024-08-01,,,,,False
2205,1,الکتروموتور 400hp-دور1200  360امپر,,,,566-567,5,اورهال,,,,,1237,2024-08-01,2024-12-03,,,,,False
2206,1,الکتروموتور 400hp-دور1200  360امپر,,,,,,اورهال,,,,,1238,2024-08-01,2024-12-03,,,,,False
2207,1,الکتروموتور 400hp-دور1200  360امپر,,,,562-563,5,اورهال,,,,,1239,2024-08-01,2024-12-03,,,,,False
2208,1,باسداکت3150A-400V,,,,527,5,عایق بندی,,,,,1240,2024-08-04,2024-10-03,,,,,False
2209,1,باسداکت3150A-400V,,,,527,5,عایق بندی,,,,,1241,2024-08-04,2024-10-03,,,,,False
2210,1,باسداکت3150A-400V,,,,528,5,عایق بندی,,,,,1242,2024-08-04,2024-10-03,,,,,False
2211,1,باسداکت3150A-400V,,,,528,5,عایق بندی,,,,,1243,2024-08-04,2024-10-03,,,,,False
2212,1,الکتروموتور DC-52/5KW,,,,508,5,اورهال,,,,,1244,2024-08-06,2024-08-09,,,,,False
2213,1,الکتروموتور 200KW اکسیژن,,,,,,سیم پیچی موضعی,,,,گارانتی,1245,2024-08-18,2024-09-20,,,,,False
2214,1,الکتروموتور 4/5 تن ,,,,521-522,5,سیم پیچی,,,,,1246,2024-09-27,2024-09-08,,,,,False
2215,1,پوسته 5.5 تن,,,,617-618,5,سیم پیچی,,,,,1247,2024-09-27,2025-03-15,,,,,False
2216,1,الکتروموتور 4/5 تن ,,,,555-556,5,سیم پیچی,,,,,1248,2024-09-27,2024-11-16,,,,,False
2217,1,آرمیچر 4/5 تن ( بدون پوسته ) ,,,,650-651,5,سیم پیچی,,,,,1249,2024-09-27,2025-05-20,,,,,False
2218,1,دستگاه جوش ,,,,,,اورهال,,,,,1250,2024-08-28,2025-07-28,,,,,False
2219,1,دستگاه جوش ( پانیذ شرق ) ,,,,546,5,اورهال,,,,,1251,2024-08-28,2024-11-04,,,,,False
2220,1,روتور لوکوموتیو ,,,,,,عودت,,,,,1252,2024-08-26,2024-09-05,,,,,False
2221,1,روتور لوکوموتیو ,,,,,,عودت,,,,,1253,2024-08-26,2024-09-05,,,,,False
2222,1,استاتور ,,,,650-651,5,سیم پیچی,,,,,1254,2024-08-26,2025-05-20,,,,,False
2223,1,استاتور ,,,,,,عودت,,,,,1255,2024-08-26,2024-09-05,,,,,False
2224,1,استاتور ,,,,,,عودت,,,,,1256,2024-08-26,2024-09-05,,,,,False
2225,1,کفکش تک فاز,,,,1452,8,سیم پیچی,,,,,1257,2024-09-07,2024-10-19,,,,,False
2226,1,الکتروموتور 1/5kw,,,,1449,8,سیم پیچی,,,,,1258,2024-09-07,2024-10-01,,,,,False
2227,1,الکتروموتور ,,,,,,عودت,,,,,1259,2024-09-07,2024-09-07,,,,,False
2228,1,استاتور 200kw,,,,4473,8,اورهال,,,,,1260,2024-07-27,2024-08-10,,,,,False
2229,1,الکتروموتور (فن) 1/5KW,,,,1451,8,سیم پیچی,,,,,1261,2024-09-10,2024-10-19,,,,,False
2230,1,الکتروموتور DC 120KW,,,,/0662/,8,سیم پیچی,,,,,1262,2024-09-24,2024-10-02,,,,,False
28,1,ترانس 20000 به 6000 ولت,,,,,,برگشتی,,,,"  تاریخ خروج 1403/08/02re-2173 
تمامی درخواست های کالا از انبار با کد re2173 به 2266 منتقل شد ",1263,2024-09-23,2024-10-23,,,,,False
2231,1,موتور 5/5 مگاوات ,,,,587,5,اورهال,,,,,1264,2024-09-24,2025-01-25,,,,,False
2232,1,مخزن لیکوِئید,,,,586,5,اورهال,,,,,1265,2024-09-24,2025-01-25,,,,,False
2233,1,ترانس گان هوایی 150KVA,,,,530-531,5,سیم پیچی,,,,,1266,2024-10-01,2024-10-07,,,,,False
2234,1,تعویض الکتروموتور 5.5 مگاوات ,,,,559,5,اورهال,,,,در محل,1267,2024-09-14,2024-09-17,,,,,False
2235,1,فن 3 فاز تخم مرغی ,,,,1453,8,سیم پیچی,,,,,1268,2024-10-07,2025-02-16,,,,,False
2236,1,الکتروموتور 4/5 تن ,,,,604-605,5,سیم پیچی,,,,,1269,2024-10-08,2025-02-25,,,,,False
2237,1,الکتروموتور 4/5 تن ,,,,553-554,5,سیم پیچی,,,,,1270,2024-10-08,2024-11-16,,,,,False
2238,1,(5/5 تن ) الکتروموتور DC,,,,,,سیم پیچی,,,,صورتجلسه شماره 30,1271,2024-10-08,,,,,,False
2239,1,الکتروموتور 5.5kw,,,,628-629,5,سیم پیچی,,,,,1272,2024-10-09,2025-02-26,,,,,False
2240,1,الکتروموتور 5.5kw,,,,628-629,5,سیم پیچی,,,,,1273,2024-10-09,2025-02-26,,,,,False
2241,1,الکتروموتور 5.5kw,,,,628-629,5,سیم پیچی,,,,,1274,2024-10-09,2025-02-26,,,,,False
2242,1,الکتروموتور 132kw-ABB,,,,584-585,5,سیم پیچی,,,,,1275,2024-10-09,2025-01-21,,,,,False
2243,1,الکتروموتور 5.5kw,,,,573-574,5,سیم پیچی,,,,,1276,2024-10-09,2024-12-09,,,,,False
2244,1,الکتروموتور 5.5kw,,,,573-574,5,سیم پیچی,,,,,1277,2024-10-09,2024-12-09,,,,,False
2245,1,الکتروموتور 5.5kw,,,,628-629,5,سیم پیچی,,,,,1278,2024-10-09,2025-02-26,,,,,False
2246,1,الکتروموتور 5.5kw,,,,573-574,5,سیم پیچی,,,,,1279,2024-10-09,2024-12-09,,,,,False
2247,1,الکتروموتور 5.5kw,,,,573-574,5,سیم پیچی,,,,,1280,2024-10-09,2024-12-09,,,,,False
2248,1,الکتروموتور 5.5kw,,,,573-574,5,سیم پیچی,,,,,1281,2024-10-09,2024-12-09,,,,,False
2249,1,الکتروموتور 5.5kw,,,,573-574,5,سیم پیچی,,,,,1282,2024-10-09,2024-12-09,,,,,False
2250,1,الکتروموتور 5.5kw,,,,573-574,5,سیم پیچی,,,,,1283,2024-10-09,2024-12-09,,,,,False
2251,1,الکتروموتور 5.5kw,,,,628-629,5,سیم پیچی,,,,,1284,2024-10-09,2025-02-26,,,,,False
2252,1,الکتروموتور 5.5kw,,,,628-629,5,سیم پیچی,,,,,1285,2024-10-09,2025-02-26,,,,,False
2253,1,الکتروموتور 5.5kw,,,,573-574,5,سیم پیچی,,,,,1286,2024-10-09,2024-12-09,,,,,False
2254,1,الکتروموتور 90kw,,,,571-572,5,سیم پیچی,,,,,1287,2024-10-09,2024-12-22,,,,,False
2255,1,آرمیچر 4/5 تن ,,,,608,5,سیم پیچی,,,,,1288,2024-10-09,2025-03-04,,,,,False
2256,1,ترانس گان هوایی 150KVA,,,,539-540,5,سیم پیچی,,,,,1289,2024-10-09,2024-10-21,,,,,False
2257,1,ترانس گان هوایی 150KVA,,,,534-535,5,سیم پیچی,,,,,1290,2024-10-13,2024-10-14,,,,,False
2258,1,الکتروموتور 200kw,,,415875,545,5,سیم پیچی,حسینیان زاده,,,,1291,2024-10-15,2024-10-21,,,,,False
2259,1,مگنت ,,,,575,5,سیم پیچی,,,,,1292,2024-10-15,2025-03-27,,,,,False
2260,1,مگنت الکتریکی,,,,676-677,5,سیم پیچی,,,,,1293,2024-10-16,2025-10-20,,,,,False
2261,1,الکتروموتور 3kw,,,,1419,8,شکستگی درب قالپلق و سوختن سیم پیچ,,,,,1294,2024-10-25,2024-10-27,,,,,False
2262,1,ترانس گان هوایی 100KVA,,,,593-594,5,سیم پیچی,,,,,1295,2024-10-28,2025-02-01,,,,,False
2263,1,ترانس گان هوایی 150KVA,,,,549-550,5,سیم پیچی,,,,,1296,2024-10-28,2024-11-04,,,,,False
2264,1,آرمیچر لیفتراک ,,,,/0360/,8,جوشکاری رایزر,,,,,1297,2024-10-30,2024-11-09,,,,,False
2265,1,الکتروموتور DC20KW,,,,,,عودت,,,,,1298,2024-10-31,2024-11-05,,,,,False
2266,1,ترانس 20000 به 6000 ولت,,,,4155,8,سیم پیچی,,,,,1299,2024-10-23,2024-11-13,,,,,False
2267,1,پوسته الکتروموتور 4.5 تن,,,,568-569,5,سیم پیچی,,,,,1300,2024-11-04,2024-12-11,,,,,False
2268,1,آرمیچر 4.5 تن ,,,,,,سیم پیچی,,,,صورتجلسه شماره 30,1301,2024-11-04,,,,,,False
2269,1,استاتور اکسیژن 200KW,,,,4473,8,اصلاح عایق بدنه,,,,,1302,2024-11-04,2025-01-19,,,,,False
2270,1,الکتروموتور HP400-AC,,,,642-643,5,,,,,,1303,2024-11-04,2025-05-08,,,,,False
2271,1,الکتروموتور HP400-AC,,,,,,,,,,,1304,2024-11-04,,,,,,False
2272,1,الکتروموتور HP400-AC,,,,640-641,5,سیم پیچی,,,,,1305,2024-11-04,2025-05-08,,,,,False
2273,1,آرمیچر 4.5 تن ,,,,568-569,5,سیم پیچی,,,,,1306,2024-11-04,2024-12-11,,,,,False
2274,1,آرمیچر 4.5 تن ,,,,578-579,5,سیم پیچی,,,,,1307,2024-11-04,2025-01-12,,,,,False
29,1,الکتروموتور315kw,,,,,,برگشتی,,,,,1308,2024-11-06,2024-12-01,,,,,False
2275,1,موتور DC,,,,,,عودت,,,,,1309,2024-11-11,2024-11-13,,,,,False
2276,1,کفکش,,,,,,عودت,,,,,1310,2024-11-13,2025-03-02,,,,,False
2277,1,استاتور ,,,,570,5,اورهال ,,,,,1311,2024-11-14,2024-12-01,,,,,False
2278,1,الکتروموتور 160kw,,,,,,سیم پیچی موضعی,,,,,1312,2024-11-14,2024-12-01,,,,,False
2279,1,پوسته الکتروموتور 4.5 تن,,,,568-569,5,سیم پیچی,,,,,1313,2024-11-17,2024-12-11,,,,,False
2280,1,پوسته الکتروموتور 4.5 تن,,,,578-579,5,سیم پیچی,,,,,1314,2024-11-17,2025-01-12,,,,,False
2281,1,آرمیچر 4.5 تن ,,,,568-569,5,سیم پیچی,,,,,1315,2024-11-17,2024-12-11,,,,,False
2282,1,آرمیچر 4.5 تن ,,,,578-579,5,سیم پیچی,,,,,1316,2024-11-17,2025-01-12,,,,,False
2283,1,الکترو فن ,,,,3160,8,سیم پیچی,,,,,1317,2024-11-18,2025-02-15,,,,,False
2284,1,روتور جرثقیل ,,,,/0362/,8,جوشکاری رینگ روتور بار ,,,,,1318,2024-11-18,2024-11-18,,,,,False
2285,1,الکتروموتور 1120kw,,,,,,جوش تراش شفت رفع لنگی,,,,,1319,2024-11-20,,,,,,False
2286,1,فن 3 فاز تخم مرغی ,,,,4471,8,سیم پیچی,,,,,1320,2024-11-25,2025-02-11,,,,,False
2287,1,مگنت ,,,,575,5,رفع اتصال موضعی,,,,,1321,2024-10-07,2025-03-27,,,,,False
2288,1,الکترو فن ,,,,3161,8,سیم پیچی,,,,,1322,2024-12-01,2025-01-03,,,,,False
2289,1,ترانس KV500,,,,363,8,اورهال,,,,,1323,2024-12-02,2024-12-10,,,,,False
30,1,ترانس 20000 به 6000 ولت,,,,,,برگشتی,,,,,1324,2024-12-02,2025-01-01,,,,,False
31,1,استاتور 315KW,,,,,,برگشتی,,,,,1325,2024-12-02,2025-01-01,,,,,False
2290,1,آرمیچر و استاتور ,,,,2925,8,اورهال,,,,,1326,2024-12-10,2024-12-14,,,,,False
2291,1,ترانس گان هوایی 150KVA,,,,593-594,5,سیم پیچی,,,,,1327,2024-12-15,2025-02-01,,,,,False
2292,1,الکتروموتور 90kw,,,,652-653,5,سیم پیچی,,,,,1328,2024-12-16,2025-06-12,,,,,False
2293,1,روتور 90KW,,,,,,سیم پیچی,,,,,1329,2024-12-16,,,,,,False
2294,1,ترانس 1250KW,,,,588,5,اورهال,,,,,1330,2024-12-20,2025-01-25,,,,,False
2295,1,موتور 150KW,,,,592,5,اورهال,,,,,1331,2024-12-21,2025-03-15,,,,,False
2296,1,موتور 5.5 KW,,,,592,5,سیم پیچی,,,,,1332,2024-12-21,2025-02-03,,,,,False
2297,1,استاتور اکسیژن 200kw,,,,589,5,اورهال,,,,,1333,2024-12-22,2025-01-22,,,,,False
2298,1,"روتور جرثقیل سقفی
 مخروطی شکل ",,,,,,عودت,,,,,1334,2024-12-23,2024-12-30,,,,,False
2299,1,الکتروموتور DC,,,,,,سیم پیچی,,,,تهاتر با خدمات انجام شده از طرف شرکت الوند جاوید و فروش سیم 2 دستگاه آرمیچر,1335,2024-12-26,2025-04-17,,,,,False
2300,1,الکتروموتور 315KW-6000V,,,,630,5,سیم پیچی,,,,,1336,2024-12-28,2025-05-11,,,,,False
2301,1,آرمیچر 4.5 تن ,,,,609,5,سیم پیچی,,,,,1337,2024-12-29,2025-01-28,,,,,False
2302,1,پوسته الکتروموتور 4.5 تن ,,,,578-579,5,سیم پیچی,,,,,1338,2024-12-30,2025-01-12,,,,,False
2303,1,الکتروموتور5 تن ,,,,580-581,5,سیم پیچی,,,,,1339,2024-12-31,2025-01-12,,,,,False
2304,1,مگنت جرثقیل ,,,,582,5,سیم پیچی,,,,,1340,2025-01-01,2025-01-13,,,,,False
2305,1,الکتروموتور 500kw,,,,598-599-600-,5,سیم پیچی,,,,,1341,2025-01-03,2025-02-09,,,,,False
2306,1,الکتروموتور 457kw,,,,,,اورهال,,,,بدلیل اتصال در زمان راه اندازی تایید نگردید,1342,2025-01-11,2025-02-09,,,,,False
2307,1,الکتروموتور 15.5 kw زیمنس 2 دور ,,,,614-615,5,سیم پیچی,,,,,1343,2025-01-03,2025-02-26,,,,,False
2308,1,استاتور 315kw اکسیژن ,,,,4468,5,راه اندازی,,,,,1344,2025-01-12,2025-01-13,,,,,False
2309,1,الکتروموتور 5 تن ,,,,590-591,5,سیم پیچی,,,,,1345,2025-01-11,2025-01-25,,,,,False
32,1,الکتروموتور 5.5 kw,,,,,,برگشتی,,,,,1346,2025-01-11,2025-02-26,,,,,False
33,1,الکتروموتور 5.5 kw,,,,,,برگشتی,,,,,1347,2025-01-11,2025-02-26,,,,,False
34,1,الکتروموتور 5.5 kw,,,,,,برگشتی,,,,,1348,2025-01-11,2025-02-26,,,,,False
35,1,الکتروموتور 5.5 kw,,,,,,برگشتی,,,,,1349,2025-01-11,2025-02-26,,,,,False
36,1,الکتروموتور 5.5 kw,,,,,,برگشتی,,,,,1350,2025-01-11,2025-02-26,,,,,False
37,1,الکتروموتور 160kw,,,,,,برگشتی,,,,,1351,2025-01-11,2025-01-26,,,,,False
2310,1,ژنراتور 40kv برند  stream,,,,367,8,سیم پیچی,,,,,1352,2025-01-20,2025-02-04,,,,,False
2311,1,استاتور اکسیژن 160kw,,,,4474,8,رفع اتصال موضعی,,,,,1353,2025-01-20,2025-02-04,,,,,False
2312,1,دستگاه جوش,,,,,,برگشتی 2219,,,,,1354,2025-01-23,2025-07-28,,,,,False
2313,1,الکتروموتور 2.2kw ,,,,2779,8,سیم پیچی,,,,,1355,2025-01-25,2025-03-08,,,,,False
2314,1,پوسته آرمیچر 4.5 تن ,,,,602-603,5,سیم پیچی,,,,,1356,2025-01-25,2025-02-08,,,,,False
2315,1,پوسته آرمیچر 4.5 تن ,,,,602-603,5,سیم پیچی,,,,آرمیچر توسط مهندس زمانی به شرکت ارسال و داخل پوسته مونتاژ گردید,1357,2025-01-25,2025-02-08,,,,,False
2316,1,پوسته آرمیچر 4.5 تن ,,,,650-651,5,سیم پیچی,,,,,1358,2025-01-25,2025-05-20,,,,,False
2317,1,پوسته آرمیچر 4.5 تن ,,,,602-603,5,سیم پیچی,,,,آرمیچر توسط مهندس زمانی به شرکت ارسال و داخل پوسته مونتاژ گردید,1359,2025-01-25,2025-02-08,,,,,False
2318,1,آرمیچر 4.5 تن ,,,,602-603,5,سیم پیچی,,,,,1360,2025-01-25,2025-02-08,,,,,False
2319,1,آرمیچر 4.5 تن ,,,,,,سیم پیچی,,,,,1361,2025-01-25,,,,,,False
2320,1,آرمیچر 4.5 تن ,,,,,,سیم پیچی,,,,,1362,2025-01-25,,,,,,False
2321,1,آرمیچر 4.5 تن ,,,,,,,,,,صورتجلسه شماره 29,1363,2025-01-25,2025-03-31,,,,,False
2322,1,آرمیچر 5.5 تن ,,,,617-618,5,سیم پیچی,,,,,1364,2025-01-25,2025-03-15,,,,,False
2323,1,قطعات مونتاژی بلسداکت ,,,,613,5,ساخت,,,,,1365,,2025-03-08,,,,,False
